44772.69314	48.56
44772.69314	45.21
44772.69314	42.89
44772.69314	45.08
44772.69314	51.74
44772.69314	61.09
44772.69314	67.84
44772.69314	71.77
44772.69314	73.4
44772.69314	76.26
44772.69314	81.83
44772.69314	88.58
44772.69314	94.02
44772.69314	94.38
44772.69314	88.23
44772.69314	76.13
44772.69314	59.12
44772.69314	39.76
44772.69314	21.81
44772.69314	7.78
44772.69314	-2.63
44772.69314	-7.18
44772.69314	-8.95
44772.69314	-8.45
44772.69314	-8.7
44772.69314	-12.2
44772.69314	-20.41
44772.69314	-30.8
44772.69314	-40.09
44772.69314	-45.53
44772.69314	-44.67
44772.69314	-37.56
44772.69314	-27.5
44772.69314	-20.54
44772.69314	-18.89
44772.69314	-21.25
44772.69314	-23.84
44772.69314	-25.14
44772.69314	-23.94
44772.69314	-23.24
44772.69314	-23.54
44772.69314	-25.58
44772.69314	-28.86
44772.69314	-31.1
44772.69314	-30.07
44772.69314	-24.79
44772.69314	-16.04
44772.69314	-7.89
44772.69314	-3.55
44772.69314	-4.26
44772.69314	-10.45
44772.69314	-18.59
44772.69314	-26.65
44772.69314	-31.63
44772.69314	-33.07
44772.69314	-32.48
44772.69314	-31.39
44772.69314	-29.32
44772.69314	-26.25
44772.69314	-19.71
44772.69314	-13.23
44772.69314	-8.3
44772.69314	-5.67
44772.69314	-5.56
44772.69314	-6.2
44772.69314	-4.33
44772.69314	-2.23
44772.69314	-1.65
44772.69314	-4.82
44772.69314	-11.21
44772.69314	-18.55
44772.69314	-23.57
44772.69314	-25.53
44772.69314	-24.72
44772.69314	-21.67
44772.69314	-16.64
44772.69314	-9.15
44772.69314	0.77
44772.69314	11.84
44772.69314	22.07
44772.69314	28.45
44772.69314	30.01
44772.69314	26.81
44772.69314	19.88
44772.69314	12.01
44772.69314	7.21
44772.69314	7.46
44772.69314	10.7
44772.69314	16.41
44772.69314	21.07
44772.69314	23.43
44772.69314	21.26
44772.69314	13.36
44772.69314	-0.21
44772.69314	-16.17
44772.69314	-29.22
44772.69314	-33.66
44772.69314	-26.8
44772.69314	-11.49
44772.69314	8.93
44772.69314	26.15
