44772.68851	5.16
44772.68851	3.93
44772.68851	3.7
44772.68851	3.48
44772.68851	3.01
44772.68851	3.04
44772.68851	2.83
44772.68851	3.11
44772.68851	4.39
44772.68851	5.41
44772.68851	6.42
44772.68851	7.92
44772.68851	8.65
44772.68851	10.13
44772.68851	11.09
44772.68851	12.29
44772.68851	13.98
44772.68851	14.39
44772.68851	13.81
44772.68851	12.98
44772.68851	11.65
44772.68851	11.33
44772.68851	11.02
44772.68851	11.45
44772.68851	13.38
44772.68851	14.54
44772.68851	16.19
44772.68851	16.57
44772.68851	15.69
44772.68851	14.57
44772.68851	12.96
44772.68851	12.86
44772.68851	13.76
44772.68851	15.14
44772.68851	16.27
44772.68851	17.13
44772.68851	18.23
44772.68851	20.32
44772.68851	21.39
44772.68851	22.44
44772.68851	23.23
44772.68851	23.51
44772.68851	22.53
44772.68851	21.56
44772.68851	19.09
44772.68851	17.65
44772.68851	15.71
44772.68851	13.54
44772.68851	10.89
44772.68851	7.51
44772.68851	3.91
44772.68851	0.59
44772.68851	-2.45
44772.68851	-4.96
44772.68851	-7.95
44772.68851	-10.65
44772.68851	-14.09
44772.68851	-18.73
44772.68851	-24.33
44772.68852	-28.88
44772.68852	-33.88
44772.68852	-37.58
44772.68852	-40.75
44772.68852	-42.62
44772.68852	-44.22
44772.68852	-44.81
44772.68852	-44.88
44772.68852	-44.69
44772.68852	-44.25
44772.68852	-43.3
44772.68852	-41.61
44772.68852	-39.67
44772.68852	-37.25
44772.68852	-35.09
44772.68852	-32.46
44772.68852	-30.08
44772.68852	-27.97
44772.68852	-25.63
44772.68852	-23.31
44772.68852	-21.25
44772.68852	-18.46
44772.68852	-14.7
44772.68852	-11.21
44772.68852	-7.76
44772.68852	-4.58
44772.68852	-2.44
44772.68852	0.19
44772.68852	2.54
44772.68852	4.37
44772.68852	6.19
44772.68852	8.23
44772.68852	9.26
44772.68852	11.02
44772.68852	12.77
44772.68852	14.75
44772.68852	17.96
44772.68852	20.64
44772.68852	23.79
44772.68852	24.65
44772.68852	25.26
44772.68852	23.61
44772.68852	22.21
44772.68852	19.84
44772.68852	18.47
44772.68852	17.87
44772.68852	17.51
44772.68852	18.66
44772.68852	20.05
44772.68852	20.92
44772.68852	22.28
44772.68852	22.12
44772.68852	22.71
44772.68852	23.05
44772.68852	23.87
44772.68852	24.69
44772.68852	24.99
44772.68852	25.04
44772.68852	24.33
44772.68852	24.63
44772.68852	25.16
44772.68852	26.2
44772.68852	26.96
44772.68852	27.71
44772.68852	27.21
44772.68852	25.71
44772.68852	24.21
44772.68852	21.98
44772.68852	21.26
44772.68852	20.54
44772.68852	20.34
44772.68852	20.63
44772.68852	21.16
44772.68852	20.93
44772.68852	20.7
44772.68852	19.23
44772.68852	17.01
44772.68852	15.31
44772.68852	14.38
44772.68852	13.94
44772.68852	14.51
44772.68852	15.08
44772.68852	15.89
44772.68852	15.43
44772.68852	14.98
44772.68852	14.03
44772.68852	13.84
44772.68852	12.89
44772.68852	12.21
44772.68852	11.77
44772.68852	12.09
44772.68852	12.16
44772.68852	12.73
44772.68852	14.28
44772.68852	15.32
44772.68852	16.6
44772.68852	17.36
44772.68852	17.87
44772.68852	17.61
44772.68852	17.36
44772.68852	18.36
44772.68852	19.84
44772.68852	21.8
44772.68852	24
44772.68852	24.92
44772.68852	26.09
44772.68852	25.98
44772.68852	26.37
44772.68852	25.51
44772.68852	25.4
44772.68852	24.78
44772.68852	24.67
44772.68852	24.81
44772.68852	25.19
44772.68852	25.06
44772.68852	24.19
44772.68852	23.31
44772.68852	22.44
44772.68852	21.82
44772.68852	21.21
44772.68852	21.1
44772.68852	20.48
44772.68852	19.12
44772.68852	16.77
44772.68852	13.69
44772.68852	11.13
44772.68852	8.6
44772.68852	6.84
44772.68852	5.34
44772.68852	3.35
44772.68852	0.38
44772.68852	-1.56
44772.68852	-3.48
44772.68852	-5.38
44772.68852	-5.27
44772.68852	-5.65
44772.68852	-6.04
44772.68852	-6.91
44772.68852	-7.53
44772.68852	-7.89
44772.68852	-6.5
44772.68852	-5.87
44772.68852	-5.74
44772.68852	-5.87
44772.68852	-7.99
44772.68852	-8.84
44772.68852	-10.18
44772.68852	-12.01
44772.68852	-13.57
44772.68852	-14.87
44772.68852	-16.64
44772.68852	-16.41
44772.68852	-14.92
44772.68852	-12.94
44772.68852	-10.73
44772.68852	-9.28
44772.68852	-9.6
44772.68852	-10.17
44772.68852	-11.22
44772.68852	-12.77
44772.68852	-12.55
44772.68852	-11.58
44772.68852	-9.61
44772.68852	-8.17
44772.68852	-5.99
44772.68852	-5.57
44772.68852	-4.66
44772.68852	-3.25
44772.68852	-1.36
44772.68852	2.02
44772.68852	5.36
44772.68852	9.17
44772.68852	11.95
44772.68852	15.45
44772.68852	19.67
44772.68852	25.59
44772.68852	31.7
44772.68852	37.51
44772.68852	42.25
44772.68852	45.95
44772.68852	48.86
44772.68852	50.48
44772.68852	51.08
44772.68852	51.91
44772.68852	52.24
44772.68852	53.05
44772.68852	55.59
44772.68852	60.86
44772.68852	67.06
44772.68852	73.45
44772.68852	77.02
44772.68852	77.29
44772.68852	74.55
44772.68852	69.83
44772.68852	64.88
44772.68852	60.99
44772.68852	58.61
44772.68852	56.48
44772.68852	53.38
44772.68852	48.04
44772.68852	40.99
44772.68852	31.76
44772.68852	21.59
44772.68852	10.77
44772.68852	0.8
44772.68852	-9.08
44772.68852	-17.86
44772.68852	-27.82
44772.68852	-36.93
44772.68852	-45.95
44772.68852	-55.38
44772.68853	-63.22
44772.68853	-72.73
44772.68853	-80.88
44772.68853	-88.7
44772.68853	-95.7
44772.68853	-99.85
44772.68853	-102.97
44772.68853	-105.52
44772.68853	-107.54
44772.68853	-111.29
44772.68853	-115.22
44772.68853	-118.85
44772.68853	-120.44
44772.68853	-120.73
44772.68853	-118.27
44772.68853	-115.04
44772.68853	-110.59
44772.68853	-107.16
44772.68853	-105.5
44772.68853	-105.83
44772.68853	-107.65
44772.68853	-109.42
44772.68853	-109.93
44772.68853	-107.65
44772.68853	-103.87
44772.68853	-98.13
44772.68853	-91.92
44772.68853	-85.01
44772.68853	-77.63
44772.68853	-69.82
44772.68853	-60.57
44772.68853	-50.39
44772.68853	-39.05
44772.68853	-27.07
44772.68853	-14.67
44772.68853	-2.65
44772.68853	10.02
44772.68853	21.57
44772.68853	32.27
44772.68853	40.85
44772.68853	46.86
44772.68853	50.05
44772.68853	49.21
44772.68853	46.62
44772.68853	41.54
44772.68853	36.01
44772.68853	30.77
44772.68853	26.56
44772.68853	25.4
44772.68853	27.24
44772.68853	31.32
44772.68853	35.34
44772.68853	37.58
44772.68853	37.05
44772.68853	33.76
44772.68853	26.5
44772.68853	18.3
44772.68853	10.16
44772.68853	2.35
44772.68853	-3.63
44772.68853	-8.56
44772.68853	-10.95
44772.68853	-13.81
44772.68853	-16.39
44772.68853	-19.2
44772.68853	-22.98
44772.68853	-27.21
44772.68853	-31.17
